air_temp,cloud_opacity,precipitable_water,precipitation_rate,relative_humidity,wind_speed_10m,period_end,period
30,0,61.4,0.3,73.1,2.5,2020-01-15T09:00:00Z,PT60M
30,0.3,60.1,0.1,75.5,2.1,2020-01-15T10:00:00Z,PT60M
29,13.7,58.7,0.3,77.9,1.5,2020-01-15T11:00:00Z,PT60M
29,13.9,58.4,0,79,0.9,2020-01-15T12:00:00Z,PT60M
28,0,58.3,0,80.4,0.5,2020-01-15T13:00:00Z,PT60M
28,0,58.8,0.3,83.8,0.5,2020-01-15T14:00:00Z,PT60M
27,0,59.7,0.5,87.8,0.7,2020-01-15T15:00:00Z,PT60M
26,0,60.4,0.7,88.8,0.9,2020-01-15T16:00:00Z,PT60M
26,0,60.7,0.4,90.1,1.3,2020-01-15T17:00:00Z,PT60M
26,0,60.4,0,90.9,1.6,2020-01-15T18:00:00Z,PT60M
26,0,60,0,90.6,1.3,2020-01-15T19:00:00Z,PT60M
25,0,60.4,0.1,92,0.8,2020-01-15T20:00:00Z,PT60M
25,1.2,61,0.2,93.3,0.6,2020-01-15T21:00:00Z,PT60M
25,39.8,59.3,0.1,92.8,0.7,2020-01-15T22:00:00Z,PT60M
25,39.5,57.3,0,91.7,0.9,2020-01-15T23:00:00Z,PT60M
25,9.8,56.8,0,91.4,1,2020-01-16T00:00:00Z,PT60M
26,7.8,56.5,0,90.4,0.8,2020-01-16T01:00:00Z,PT60M
27,42.7,56.5,0,83.5,0.8,2020-01-16T02:00:00Z,PT60M
29,39.2,56.8,0.1,77.1,1.3,2020-01-16T03:00:00Z,PT60M
29,58.2,57.4,0,76.5,2,2020-01-16T04:00:00Z,PT60M
30,26.5,57.9,0,75.7,2.6,2020-01-16T05:00:00Z,PT60M
30,18,58,0.1,74.2,3.2,2020-01-16T06:00:00Z,PT60M
30,7.5,59.2,0.3,72.9,3.3,2020-01-16T07:00:00Z,PT60M
30,0,60.9,0.2,73.6,2.7,2020-01-16T08:00:00Z,PT60M
29,9.1,61.3,0.2,76.3,1.9,2020-01-16T09:00:00Z,PT60M
29,24.5,61.7,0.1,78.8,1.5,2020-01-16T10:00:00Z,PT60M
28,45.4,63,1,81,0.6,2020-01-16T11:00:00Z,PT60M
27,6.8,64.2,1.6,83.7,0.7,2020-01-16T12:00:00Z,PT60M
26,0,64.7,2,88,1,2020-01-16T13:00:00Z,PT60M
26,0,65.1,1.2,91.4,0.9,2020-01-16T14:00:00Z,PT60M
26,2.1,65.3,0.5,91.7,0.8,2020-01-16T15:00:00Z,PT60M
26,59.1,64.9,0.2,91.4,0.7,2020-01-16T16:00:00Z,PT60M
25,59.3,64.4,0.1,92,1,2020-01-16T17:00:00Z,PT60M
25,56.8,63.8,0.1,92.5,1.4,2020-01-16T18:00:00Z,PT60M
25,46.9,62.3,0.1,92,1.1,2020-01-16T19:00:00Z,PT60M
25,52.7,60.5,0,92,1,2020-01-16T20:00:00Z,PT60M
25,44.4,59,0,92.5,1.1,2020-01-16T21:00:00Z,PT60M
25,40,56.7,0,92.8,1.1,2020-01-16T22:00:00Z,PT60M
25,40,54.7,0,93.3,1.1,2020-01-16T23:00:00Z,PT60M
25,5.1,54,0,93.4,1,2020-01-17T00:00:00Z,PT60M
26,0.2,53.7,0,91.7,0.8,2020-01-17T01:00:00Z,PT60M
27,18.7,53.5,0,83.8,0.9,2020-01-17T02:00:00Z,PT60M
29,49.8,53.3,0,76.5,1.3,2020-01-17T03:00:00Z,PT60M
30,22.9,53.3,0,74.6,1.8,2020-01-17T04:00:00Z,PT60M
30,8.2,53.6,0,72.1,2.5,2020-01-17T05:00:00Z,PT60M
31,3.2,53.9,0.1,70.9,3.1,2020-01-17T06:00:00Z,PT60M
31,0.4,54.2,0.2,71.7,3.6,2020-01-17T07:00:00Z,PT60M
31,0,55.3,0.1,72.6,3.3,2020-01-17T08:00:00Z,PT60M
30,4,57.1,0.2,73.8,2.7,2020-01-17T09:00:00Z,PT60M
29,25.7,58.4,1.6,77,2.4,2020-01-17T10:00:00Z,PT60M
28,21.1,59,0.3,79.9,1.5,2020-01-17T11:00:00Z,PT60M
28,0,60.9,0.4,81.3,0.3,2020-01-17T12:00:00Z,PT60M
27,0,63.4,0.6,84,0.9,2020-01-17T13:00:00Z,PT60M
27,0,64.6,0.3,87.8,1.3,2020-01-17T14:00:00Z,PT60M
26,0,65,0.1,90.1,1.4,2020-01-17T15:00:00Z,PT60M
26,0,64.8,0,90.4,1.2,2020-01-17T16:00:00Z,PT60M
26,0,64.2,0,91.2,1.2,2020-01-17T17:00:00Z,PT60M
25,0,63.7,0.1,92,1.3,2020-01-17T18:00:00Z,PT60M
25,0,63.4,0.1,92.2,1.1,2020-01-17T19:00:00Z,PT60M
25,0,63,0.1,92.5,1.1,2020-01-17T20:00:00Z,PT60M
25,0,62.7,0.1,93.1,1,2020-01-17T21:00:00Z,PT60M
25,0,63.2,0.2,93.3,0.9,2020-01-17T22:00:00Z,PT60M
25,0.1,64,0.2,93.3,0.9,2020-01-17T23:00:00Z,PT60M
25,69.3,64.4,0.2,93.3,0.9,2020-01-18T00:00:00Z,PT60M
25,71.5,64.9,0.1,90.9,0.6,2020-01-18T01:00:00Z,PT60M
26,72.9,65,0,83.9,0.2,2020-01-18T02:00:00Z,PT60M
27,66.4,64.6,0,78.6,0.2,2020-01-18T03:00:00Z,PT60M
28,63.9,64.1,0.1,76.8,0.5,2020-01-18T04:00:00Z,PT60M
29,19.6,63.9,0.5,73.8,1.3,2020-01-18T05:00:00Z,PT60M
29,31.3,63.3,1.6,73.4,2.7,2020-01-18T06:00:00Z,PT60M
29,34.7,63.5,1.8,75.2,3,2020-01-18T07:00:00Z,PT60M
29,50,63.8,0.4,75.2,2.1,2020-01-18T08:00:00Z,PT60M
30,32.4,62.7,0.2,74.8,1.7,2020-01-18T09:00:00Z,PT60M
29,42.9,60.7,0.1,75.8,1.8,2020-01-18T10:00:00Z,PT60M
28,47.1,59,0,78.3,1.3,2020-01-18T11:00:00Z,PT60M
28,0,58.1,0,78.7,0.5,2020-01-18T12:00:00Z,PT60M
28,0,57.6,0,77.5,0.4,2020-01-18T13:00:00Z,PT60M
28,0,58,0,79.4,0.7,2020-01-18T14:00:00Z,PT60M
27,0,58.3,0,82.2,0.6,2020-01-18T15:00:00Z,PT60M
27,0,58.5,0,82.7,0.3,2020-01-18T16:00:00Z,PT60M
27,0,58.8,0.1,84.2,0.1,2020-01-18T17:00:00Z,PT60M
26,0,58.5,0,86.9,0.3,2020-01-18T18:00:00Z,PT60M
26,0,58.1,0,88.2,0.5,2020-01-18T19:00:00Z,PT60M
26,0,57.8,0,89.3,0.5,2020-01-18T20:00:00Z,PT60M
25,0,57.4,0,90.9,0.6,2020-01-18T21:00:00Z,PT60M
25,0,57.1,0.1,91.4,0.5,2020-01-18T22:00:00Z,PT60M
25,0,57.2,0.2,91.7,0.5,2020-01-18T23:00:00Z,PT60M
25,0,57.4,0.1,90.6,0.7,2020-01-19T00:00:00Z,PT60M
26,0,57.8,0,87.7,0.3,2020-01-19T01:00:00Z,PT60M
27,0,58.2,0,80.1,0.5,2020-01-19T02:00:00Z,PT60M
29,0,58.7,0,74.2,1.2,2020-01-19T03:00:00Z,PT60M
29,0,59.2,0.1,74.3,1.9,2020-01-19T04:00:00Z,PT60M
30,1.9,59.8,0.1,73.9,2.5,2020-01-19T05:00:00Z,PT60M
30,7.1,60.2,0.2,73.1,2.8,2020-01-19T06:00:00Z,PT60M
30,3.8,60.3,0.5,71.6,3.2,2020-01-19T07:00:00Z,PT60M
31,2.4,61.2,0.7,71.2,3.2,2020-01-19T08:00:00Z,PT60M
30,2.8,61.5,0.7,72.7,2.7,2020-01-19T09:00:00Z,PT60M
29,22.4,61.1,0.1,77.5,2.1,2020-01-19T10:00:00Z,PT60M
29,16.7,61.6,0.3,81.4,1,2020-01-19T11:00:00Z,PT60M
29,0,62.1,0.1,81.4,0.4,2020-01-19T12:00:00Z,PT60M
28,0,62.9,0.1,82.6,0.9,2020-01-19T13:00:00Z,PT60M
28,0,64,0.1,85,1.1,2020-01-19T14:00:00Z,PT60M
27,0,64.7,0.1,87.3,1,2020-01-19T15:00:00Z,PT60M
27,0,64.5,0,87,0.5,2020-01-19T16:00:00Z,PT60M
27,0,64.2,0,87.8,0.3,2020-01-19T17:00:00Z,PT60M
26,0,63.9,0.1,90.1,0.3,2020-01-19T18:00:00Z,PT60M
26,0,63.9,0,90.7,0.2,2020-01-19T19:00:00Z,PT60M
26,0,64,0,90.7,0.2,2020-01-19T20:00:00Z,PT60M
26,0,63.9,0.1,91.2,0.3,2020-01-19T21:00:00Z,PT60M
26,0,61.9,0.1,91.4,0.4,2020-01-19T22:00:00Z,PT60M
26,0,59.8,0.1,90.9,0.6,2020-01-19T23:00:00Z,PT60M
26,35,59.4,0,89.6,0.9,2020-01-20T00:00:00Z,PT60M
26,27.4,59.3,0,88,1.2,2020-01-20T01:00:00Z,PT60M
28,82.1,59.5,0.1,83,1.5,2020-01-20T02:00:00Z,PT60M
29,89.6,60.2,0.1,79.2,2.2,2020-01-20T03:00:00Z,PT60M
29,38,60.6,0.1,79.5,3,2020-01-20T04:00:00Z,PT60M
29,65.9,60.4,0.1,78.2,3.6,2020-01-20T05:00:00Z,PT60M
30,52.4,60.4,1.8,78,3.8,2020-01-20T06:00:00Z,PT60M
30,7.9,60.8,0.1,78.4,3.4,2020-01-20T07:00:00Z,PT60M
30,0,61.1,0.1,77.8,3.2,2020-01-20T08:00:00Z,PT60M
30,2.7,61.2,1.1,76.9,3.1,2020-01-20T09:00:00Z,PT60M
29,13.2,61.2,0.1,78.4,2.3,2020-01-20T10:00:00Z,PT60M
29,43.5,62.5,0.2,80.4,1.6,2020-01-20T11:00:00Z,PT60M
28,0,64.2,1.8,80.6,1,2020-01-20T12:00:00Z,PT60M
28,0,65,1.3,82.5,0.9,2020-01-20T13:00:00Z,PT60M
27,0.1,65.3,1,87,1.1,2020-01-20T14:00:00Z,PT60M
26,2.7,64.8,0.5,90.7,1,2020-01-20T15:00:00Z,PT60M
26,57.5,64.7,0.3,90.1,0.9,2020-01-20T16:00:00Z,PT60M
26,58.1,65,0.4,90.4,0.9,2020-01-20T17:00:00Z,PT60M
26,57.7,64.9,0.4,91.4,0.9,2020-01-20T18:00:00Z,PT60M
26,73.4,64.5,0.2,91.2,0.8,2020-01-20T19:00:00Z,PT60M
25,73,64.5,0.9,91.4,0.9,2020-01-20T20:00:00Z,PT60M
25,71.1,64.5,0.6,91.7,1.1,2020-01-20T21:00:00Z,PT60M
25,55.8,64.2,0.4,91.1,1.2,2020-01-20T22:00:00Z,PT60M
26,25.9,63.8,0.2,90.3,1.1,2020-01-20T23:00:00Z,PT60M
26,32.3,63.6,0.1,89.3,0.8,2020-01-21T00:00:00Z,PT60M
26,3.1,63.5,0,88,0.3,2020-01-21T01:00:00Z,PT60M
27,40.2,63.3,0.1,83.4,0.6,2020-01-21T02:00:00Z,PT60M
28,80.5,63,0.2,79.1,1.5,2020-01-21T03:00:00Z,PT60M
28,44.4,63.3,0.2,78,2.4,2020-01-21T04:00:00Z,PT60M
29,26.4,63.9,0.3,75.1,3,2020-01-21T05:00:00Z,PT60M
30,18.6,65,0.3,73.7,3.1,2020-01-21T06:00:00Z,PT60M
30,4.9,64.9,0.5,74.2,3,2020-01-21T07:00:00Z,PT60M
30,3.2,64.6,0.3,73.8,2.7,2020-01-21T08:00:00Z,PT60M
30,14.6,65.3,1.1,73.9,2.7,2020-01-21T09:00:00Z,PT60M
29,30.2,65.4,1.1,77.2,1.9,2020-01-21T10:00:00Z,PT60M
28,53.8,64.8,0.1,80.6,1.1,2020-01-21T11:00:00Z,PT60M
28,0,64.6,0,81.1,1.4,2020-01-21T12:00:00Z,PT60M
28,0,64.6,0,82.1,1.5,2020-01-21T13:00:00Z,PT60M
28,0,64.4,0.1,84.2,1.6,2020-01-21T14:00:00Z,PT60M
27,0,64.5,0.2,86.7,1.3,2020-01-21T15:00:00Z,PT60M
27,0,64.2,0.4,87.8,1,2020-01-21T16:00:00Z,PT60M
26,0,64.2,0.5,89.3,0.7,2020-01-21T17:00:00Z,PT60M
26,1.1,64.2,0.4,90.9,0.4,2020-01-21T18:00:00Z,PT60M
26,38.4,63.8,0.1,91.7,0.3,2020-01-21T19:00:00Z,PT60M
25,38.6,63.6,0.2,92.5,0.3,2020-01-21T20:00:00Z,PT60M
25,38.6,63.7,0.2,93.1,0.5,2020-01-21T21:00:00Z,PT60M
25,45.4,64.5,0.3,93.4,0.6,2020-01-21T22:00:00Z,PT60M
25,44.7,65.5,0.3,93.4,0.5,2020-01-21T23:00:00Z,PT60M
25,27.4,65.9,0.1,93.6,0.5,2020-01-22T00:00:00Z,PT60M
26,59.9,66.4,0.1,91.4,0.2,2020-01-22T01:00:00Z,PT60M
27,35.9,67,0.1,85,0.4,2020-01-22T02:00:00Z,PT60M
28,43.4,67.4,0.1,80.9,1,2020-01-22T03:00:00Z,PT60M
29,51.4,67.6,0.2,80.7,1.4,2020-01-22T04:00:00Z,PT60M
29,44.3,67.7,0.1,78.3,1.8,2020-01-22T05:00:00Z,PT60M
29,37.2,67.4,0.2,76.3,2.4,2020-01-22T06:00:00Z,PT60M
30,13.4,67.2,0.2,75.5,2.6,2020-01-22T07:00:00Z,PT60M
30,29,67.1,1.3,74.4,2.3,2020-01-22T08:00:00Z,PT60M
30,19.4,67,0.8,75.1,2.4,2020-01-22T09:00:00Z,PT60M
29,8.8,66.6,0.1,78.4,2.2,2020-01-22T10:00:00Z,PT60M
28,46.4,66.5,0.3,81.8,1.8,2020-01-22T11:00:00Z,PT60M
28,38.3,66.4,0.1,82.6,1.2,2020-01-22T12:00:00Z,PT60M
28,0,66.1,0,82.5,1,2020-01-22T13:00:00Z,PT60M
28,0,66.1,0.2,83,0.8,2020-01-22T14:00:00Z,PT60M
27,0,66.1,0.4,84.5,0.4,2020-01-22T15:00:00Z,PT60M
27,0,65.9,0.2,86.7,0.8,2020-01-22T16:00:00Z,PT60M
27,0,65.7,0.4,88.8,1.4,2020-01-22T17:00:00Z,PT60M
26,0,65.4,0.3,89.6,1.7,2020-01-22T18:00:00Z,PT60M
26,0,65.3,0.2,89.9,2.1,2020-01-22T19:00:00Z,PT60M
26,0,65.3,0.2,90.6,2.4,2020-01-22T20:00:00Z,PT60M
26,0,65.3,0.2,90.6,2.2,2020-01-22T21:00:00Z,PT60M
26,10.4,64.7,0.2,90.9,2.1,2020-01-22T22:00:00Z,PT60M
26,1.2,64.3,0.4,91.7,1.9,2020-01-22T23:00:00Z,PT60M
26,58,65,0.2,91.2,1.7,2020-01-23T00:00:00Z,PT60M
26,78.3,65.5,0.5,90.6,2.2,2020-01-23T01:00:00Z,PT60M
27,93.9,65.7,0.4,87.3,2.4,2020-01-23T02:00:00Z,PT60M
28,92.7,66,0.1,83.3,2.4,2020-01-23T03:00:00Z,PT60M
28,55.1,66,0.1,81.8,2.6,2020-01-23T04:00:00Z,PT60M
29,40.4,65.9,0.2,78.6,3,2020-01-23T05:00:00Z,PT60M
30,40.1,65.9,0.2,75.9,3.4,2020-01-23T06:00:00Z,PT60M
30,16.5,65.5,0.6,75.1,3.7,2020-01-23T07:00:00Z,PT60M
30,0,65.2,0.3,74.2,3.9,2020-01-23T08:00:00Z,PT60M
30,0,65.8,0.3,74.9,3.7,2020-01-23T09:00:00Z,PT60M
30,0,65.3,0.2,78,2.9,2020-01-23T10:00:00Z,PT60M
29,0.9,64.7,0.3,79.8,1.6,2020-01-23T11:00:00Z,PT60M
29,0,65.2,0.5,78.9,0.8,2020-01-23T12:00:00Z,PT60M
29,0,65.3,1.4,79.3,0.6,2020-01-23T13:00:00Z,PT60M
28,0,65.7,0.5,83.3,0.8,2020-01-23T14:00:00Z,PT60M
27,0,66.2,0.2,86.3,1.2,2020-01-23T15:00:00Z,PT60M
27,0,66.2,0.1,86.5,1.3,2020-01-23T16:00:00Z,PT60M
27,0,65.8,0.1,88,1.1,2020-01-23T17:00:00Z,PT60M
26,0,65.2,0.1,89.8,1.1,2020-01-23T18:00:00Z,PT60M
26,0,64.7,0.1,90.4,1.2,2020-01-23T19:00:00Z,PT60M
26,0,64.4,0,90.9,1.2,2020-01-23T20:00:00Z,PT60M
26,4.9,64.8,0.1,91.7,1.2,2020-01-23T21:00:00Z,PT60M
26,34.7,66.9,0.2,92.8,1.1,2020-01-23T22:00:00Z,PT60M
25,41.6,68.8,0.4,93.6,0.9,2020-01-23T23:00:00Z,PT60M
26,64.2,68.9,0.2,92.5,0.8,2020-01-24T00:00:00Z,PT60M
26,90.6,68.9,0.2,90.6,0.7,2020-01-24T01:00:00Z,PT60M
27,95.7,69.3,0.3,87.2,0.6,2020-01-24T02:00:00Z,PT60M
27,96.1,70,0.3,83,1.1,2020-01-24T03:00:00Z,PT60M
28,95.9,70.6,0.1,79.9,2.2,2020-01-24T04:00:00Z,PT60M
28,95.1,71.1,1.5,78,3.6,2020-01-24T05:00:00Z,PT60M
28,78.8,71.5,1.7,78,3.6,2020-01-24T06:00:00Z,PT60M
29,72.3,71.7,1.4,78.8,2.8,2020-01-24T07:00:00Z,PT60M
28,75,71.4,1.3,79.7,2.3,2020-01-24T08:00:00Z,PT60M
28,52.9,71.4,0.9,81.1,1.6,2020-01-24T09:00:00Z,PT60M
28,62.4,72,0.7,84,1.3,2020-01-24T10:00:00Z,PT60M
27,69.1,74,0.6,86.8,0.8,2020-01-24T11:00:00Z,PT60M
27,63.7,75.4,0.7,87.3,0.5,2020-01-24T12:00:00Z,PT60M
27,58.7,75.5,1.3,88.6,0.4,2020-01-24T13:00:00Z,PT60M
26,58.2,76.1,0.5,90.7,0.4,2020-01-24T14:00:00Z,PT60M
26,59,76.7,0.3,91.2,0.5,2020-01-24T15:00:00Z,PT60M
26,66.3,76.8,1.6,91.5,0.6,2020-01-24T16:00:00Z,PT60M
26,61.4,76.4,2.3,92.5,1.1,2020-01-24T17:00:00Z,PT60M
25,70.4,76.5,2.1,93.4,1.8,2020-01-24T18:00:00Z,PT60M
25,62.8,76,3.2,93.1,2,2020-01-24T19:00:00Z,PT60M
25,56.4,74.2,2.1,93.3,2,2020-01-24T20:00:00Z,PT60M
25,61,73.3,1.5,93.9,2.1,2020-01-24T21:00:00Z,PT60M
25,30.5,71.7,1.2,93.3,1.8,2020-01-24T22:00:00Z,PT60M
25,16.6,70.3,1.8,92.8,1.6,2020-01-24T23:00:00Z,PT60M
25,44.1,70.6,2,92.5,1.6,2020-01-25T00:00:00Z,PT60M
25,76.2,71.8,2.9,92,2,2020-01-25T01:00:00Z,PT60M
26,65.7,73.8,4,89.8,2.5,2020-01-25T02:00:00Z,PT60M
27,69.1,75.9,6.2,88.3,3,2020-01-25T03:00:00Z,PT60M
27,64.7,77.3,9.4,88.3,3.2,2020-01-25T04:00:00Z,PT60M
27,43.8,77.5,10.4,87.5,3.2,2020-01-25T05:00:00Z,PT60M
27,73.3,77.6,9.9,86.3,3.1,2020-01-25T06:00:00Z,PT60M
28,56.4,78.1,3,85,2.8,2020-01-25T07:00:00Z,PT60M
27,78.1,78.8,3.7,86,2.6,2020-01-25T08:00:00Z,PT60M
27,79.2,79.4,4.3,88.3,2.1,2020-01-25T09:00:00Z,PT60M
27,71.9,77.8,4.3,89.1,1.7,2020-01-25T10:00:00Z,PT60M
27,72.6,75.9,3.6,89.6,1.3,2020-01-25T11:00:00Z,PT60M
26,67.2,75.8,3.6,90.1,0.9,2020-01-25T12:00:00Z,PT60M
26,84.2,75,4.8,90.7,1,2020-01-25T13:00:00Z,PT60M
26,81.6,73.9,5.7,92,1,2020-01-25T14:00:00Z,PT60M
26,85.5,72.7,6.8,93.4,0.8,2020-01-25T15:00:00Z,PT60M
26,65.2,71.3,5.5,93.6,0.4,2020-01-25T16:00:00Z,PT60M
25,59.3,70.6,3.5,93.6,0.4,2020-01-25T17:00:00Z,PT60M
25,60.1,70,2,94.5,0.5,2020-01-25T18:00:00Z,PT60M
25,40.1,69,0.1,95,0.7,2020-01-25T19:00:00Z,PT60M
25,40,67.9,0,95,0.7,2020-01-25T20:00:00Z,PT60M
25,38.3,67,0,95,0.5,2020-01-25T21:00:00Z,PT60M
25,0,64.8,0.1,94.2,0.7,2020-01-25T22:00:00Z,PT60M
25,14.4,61.9,0.2,94.5,1.2,2020-01-25T23:00:00Z,PT60M
25,5.2,60.4,0.1,94.5,1.4,2020-01-26T00:00:00Z,PT60M
25,4.7,59.9,0,93.6,1.1,2020-01-26T01:00:00Z,PT60M
27,1.3,60.3,0.1,86.6,0.5,2020-01-26T02:00:00Z,PT60M
28,18.8,60.9,0.2,79.7,0.8,2020-01-26T03:00:00Z,PT60M
29,58.6,61.5,0.2,77.6,1.7,2020-01-26T04:00:00Z,PT60M
29,38,62.1,2.3,75.2,2.3,2020-01-26T05:00:00Z,PT60M
30,0.3,62.7,0.4,74.4,2.9,2020-01-26T06:00:00Z,PT60M
30,0,64.4,1.5,73.7,3.3,2020-01-26T07:00:00Z,PT60M
30,0,66,2.9,75,3.1,2020-01-26T08:00:00Z,PT60M
29,9.8,66.4,0.9,76.7,2.2,2020-01-26T09:00:00Z,PT60M
29,25.1,66.6,0.2,80,1.7,2020-01-26T10:00:00Z,PT60M
28,72,66.6,0.4,83,1.7,2020-01-26T11:00:00Z,PT60M
28,64.3,66.8,1.1,83.8,1.1,2020-01-26T12:00:00Z,PT60M
27,58.1,66.9,1.4,85.7,0.6,2020-01-26T13:00:00Z,PT60M
27,49.4,66.6,0.3,88.3,0.9,2020-01-26T14:00:00Z,PT60M
26,36.3,66.8,0.7,90.7,0.8,2020-01-26T15:00:00Z,PT60M
26,53.2,66.5,1.7,91.5,0.5,2020-01-26T16:00:00Z,PT60M
26,53.3,66,0.8,92.3,0.5,2020-01-26T17:00:00Z,PT60M
25,58.6,65.8,0.5,92.8,0.4,2020-01-26T18:00:00Z,PT60M
25,59.7,65.3,0.9,92.8,0.4,2020-01-26T19:00:00Z,PT60M
25,58.1,64.9,0.5,93.1,0.5,2020-01-26T20:00:00Z,PT60M
25,55.9,64.9,0.3,93.1,0.3,2020-01-26T21:00:00Z,PT60M
25,0,64.5,0.3,93.3,0.2,2020-01-26T22:00:00Z,PT60M
25,0,64,0.3,93.6,0.5,2020-01-26T23:00:00Z,PT60M
25,12.9,64.3,0.5,93.1,0.9,2020-01-27T00:00:00Z,PT60M
25,28.8,64.8,0.4,91.1,0.9,2020-01-27T01:00:00Z,PT60M
27,42,64.8,0.3,85,1.2,2020-01-27T02:00:00Z,PT60M
28,0,64.5,0.2,79.6,1.4,2020-01-27T03:00:00Z,PT60M
28,4.2,64.7,0.1,78.7,1.7,2020-01-27T04:00:00Z,PT60M
29,1.6,65.2,1.3,77.6,2.4,2020-01-27T05:00:00Z,PT60M
29,0,65.5,0.7,76.3,3,2020-01-27T06:00:00Z,PT60M
30,8.4,65.6,0.8,75,2.8,2020-01-27T07:00:00Z,PT60M
29,21.9,65.1,0.7,74.1,2.7,2020-01-27T08:00:00Z,PT60M
29,24.3,64.9,0.1,73.9,2.1,2020-01-27T09:00:00Z,PT60M
29,0,65.6,1.2,77.4,2.2,2020-01-27T10:00:00Z,PT60M
28,1.9,66.6,0.5,82.1,1.8,2020-01-27T11:00:00Z,PT60M
28,0,67,0.3,83.8,1,2020-01-27T12:00:00Z,PT60M
28,0,66.5,0.1,84.7,1.3,2020-01-27T13:00:00Z,PT60M
27,0,65.9,0,86,1.5,2020-01-27T14:00:00Z,PT60M
27,0,65.9,0.1,88,1.4,2020-01-27T15:00:00Z,PT60M
27,0,66.3,0.6,89.3,1.1,2020-01-27T16:00:00Z,PT60M
26,0,66.2,0.7,90.9,0.9,2020-01-27T17:00:00Z,PT60M
26,0,66.1,0.4,92,1,2020-01-27T18:00:00Z,PT60M
26,0,66.3,0.1,92.5,1,2020-01-27T19:00:00Z,PT60M
25,0,66.5,0.2,93.4,0.8,2020-01-27T20:00:00Z,PT60M
25,0,66.6,0.1,93.9,0.5,2020-01-27T21:00:00Z,PT60M
25,0,65.9,0,93.4,0.2,2020-01-27T22:00:00Z,PT60M
25,0,65.4,0.1,92.5,0.2,2020-01-27T23:00:00Z,PT60M
25,4.2,65.8,0.5,92,0.2,2020-01-28T00:00:00Z,PT60M
26,3.2,66.1,0.4,90.4,0.4,2020-01-28T01:00:00Z,PT60M
27,24.5,66.4,0.1,86,0.5,2020-01-28T02:00:00Z,PT60M
28,48.8,66.7,0.1,82.5,0.8,2020-01-28T03:00:00Z,PT60M
28,33.8,67.3,0.3,80.4,1.3,2020-01-28T04:00:00Z,PT60M
29,16.7,67.8,1.1,77,1.7,2020-01-28T05:00:00Z,PT60M
30,5.8,67.5,0.3,74.3,2.2,2020-01-28T06:00:00Z,PT60M
30,2.9,66.8,0.3,72.9,2.8,2020-01-28T07:00:00Z,PT60M
30,5.1,66.7,0.8,73.8,2.5,2020-01-28T08:00:00Z,PT60M
30,0,66.1,0.5,76.4,2.1,2020-01-28T09:00:00Z,PT60M
29,0,64.9,0.6,78.6,1.7,2020-01-28T10:00:00Z,PT60M
29,0.1,63.9,1.2,81.2,1.4,2020-01-28T11:00:00Z,PT60M
28,0,63.7,0.2,83.3,1.1,2020-01-28T12:00:00Z,PT60M
28,0,64,0.1,83.5,0.6,2020-01-28T13:00:00Z,PT60M
28,0,63.7,0,84.8,0.4,2020-01-28T14:00:00Z,PT60M
27,0,62.9,0,86,0.6,2020-01-28T15:00:00Z,PT60M
27,0,62.3,0.1,87,0.9,2020-01-28T16:00:00Z,PT60M
27,0,61.8,0.1,89.6,0.7,2020-01-28T17:00:00Z,PT60M
26,0,61.5,0.1,90.9,0.6,2020-01-28T18:00:00Z,PT60M
26,0,61.5,0.1,90.9,0.6,2020-01-28T19:00:00Z,PT60M
26,0,61.6,0.1,92,0.7,2020-01-28T20:00:00Z,PT60M
26,1.2,61.8,0.1,93.6,0.9,2020-01-28T21:00:00Z,PT60M
26,39.8,62.4,0.1,92.5,1.1,2020-01-28T22:00:00Z,PT60M
26,42.7,63,0.1,91.2,1.3,2020-01-28T23:00:00Z,PT60M
26,9.4,62.9,0,90.9,1.4,2020-01-29T00:00:00Z,PT60M
26,4.7,62.4,0,89.1,1.1,2020-01-29T01:00:00Z,PT60M
28,13.9,62,0,82.4,0.4,2020-01-29T02:00:00Z,PT60M
29,14.5,61.9,0.1,75.7,0.7,2020-01-29T03:00:00Z,PT60M
30,3.9,62.5,0.2,74,1.8,2020-01-29T04:00:00Z,PT60M
30,0,63.4,0.1,72.9,2.9,2020-01-29T05:00:00Z,PT60M
31,0.6,64.2,0.2,71.3,3.7,2020-01-29T06:00:00Z,PT60M
30,0,64.4,0.2,72.7,3.9,2020-01-29T07:00:00Z,PT60M
30,2.2,64.3,0.8,76.2,3.8,2020-01-29T08:00:00Z,PT60M
30,5.3,64.4,1,76,3.4,2020-01-29T09:00:00Z,PT60M
29,19.4,65,1.2,78.2,2.4,2020-01-29T10:00:00Z,PT60M
28,19.1,65.2,1.7,84,1.7,2020-01-29T11:00:00Z,PT60M
27,0,65.6,1,86.7,2,2020-01-29T12:00:00Z,PT60M
27,0,66.2,0,86.7,1.8,2020-01-29T13:00:00Z,PT60M
27,0,66.3,0,87.5,1.2,2020-01-29T14:00:00Z,PT60M
26,2.1,67.1,0.1,89.3,1.5,2020-01-29T15:00:00Z,PT60M
26,54.7,67.9,0.1,90.4,1.9,2020-01-29T16:00:00Z,PT60M
25,48.8,68.4,0.1,92,1.5,2020-01-29T17:00:00Z,PT60M
25,47.7,70,0.1,92.2,1.2,2020-01-29T18:00:00Z,PT60M
25,59.2,74.2,2.9,91.7,1.3,2020-01-29T19:00:00Z,PT60M
